chosen,rejected
"Bonjour Jacques, Merci beaucoup de m avoir accueilli! Dans le Guide pour améliorer les contenus de l encyclopédie en ligne, il est mentionné  qu il est déconseillé d écrire sur des sujets sur lesquels on a un conflit d intérêt . Or, je travaille pour une école de commerce qui n a pas d article sur Wikipédia. J aurais souhaité en créer un. À l exception des principes de base de Wikipédia, pourriez-vous me dire ce que je dois faire dans un tel cas SVP? Je vous remercie à l avance et vous souhaite une agréable journée! Sébastien Laplante (discuter) ","Tu vois des insultes partout. Si tu n’as pas d’autres conneries à dire, tais-toi et laisse-moi bosser. — Bjung (d), "
"T inquiète pas, je fouille aussi, un auteur a travaillé sur la   christologie hégélienne   ; on la classerait où ? et merci d arrêter tes attaques à la con, genre ridicule, ce qui compte c est Wikipédia 天 ","Je n en ai rien à foutre de ta pitié de meme que je n en ai rien à foutre de toi. Non je n ai pas envie de prendre le temps d expliquer quoi que ce soit meme sur un sujet quii m intéresse à un type suffisant plein d arrogance comme toi. Tu voudrais que je sois  forclose , parce que tu boue d un rage rentrée, ça te rend fous que personne ne t ai encore dit:  oui mon petit alex on va faire comme tu veux parce que tu es un petit génie , et ma simple présence sur WP te le rappelle à chaque instant sans meme que je t adresse la parole. Ronge toi la rate autant que tu veux, je m en fous.fl0 fl0"
"Bonjour       , Vous avez découvert combien il est facile de modifier et de compléter Wikipédia, l’encyclopédie libre, universelle et gratuite. Merci cependant de faire des contributions constructives, et d’éviter d’effacer du contenu ou de vandaliser des pages.      Gardez à l’esprit que, en cas de récidive avérée, nous pourrions avoir à prendre une sanction de blocage contre votre adresse IP ou votre compte.      Enfin, le bac à sable est à votre disposition pour tester la syntaxe de Wikipédia. Ordifana75 (d) "," à plusieurs reprise j ai demontré par a+b que tu n as JAMAIS voulu discuter, il a fallu que je demande à un admin une intervention pour que tu commence à ecrire un semblant de reponses... de plus, tu as agis comme un gamin en vandalisant tous les articles!!! et ne me dis pas que c faux!Toira "
"Et pour finir la journée, qq blasons des Gonzague , , et . Bon courage à toi. Amitiés, ℍenry, encyclophile (Jaser !) ","Ça donne l impression que Wikipédia est écrite par des naïfs pour des naïfs. SVP les naïfs, cesser de croire que vos lecteurs sont comme vous. Marc Mongenet "
"Vous révertez des informations automatiquement sans les vérifier vous êtes un agent de la censure, probablement de confession musulmane. C est intolérable !","M Zsco, Votre intention de nuire publiquement est manifeste. Votre malveillance est inqualifiable vouloir absolument coller une double nationalité, une religion prétendue, et de fausse informations le démontre. Vos arguments pauvres et délibérément de mauvaise foie qui consistent à étayer vos mensonges par le faits que tous les articles de presse ne sont pas objectifs, que les informations sur le site de M Senni seraient fausses relèvent en plus de la diffamation. Nous vous informons que nous venons de transmettre votre adresse IP et l ensemble des captures d écran à notre conseil juridique. La Justice dira le droit. La liberté d expression n autorise en rien de salir un individu et d enfreindre les lois de notre pays Soyez assuré que nous irons jusqu au bout afin de demander réparation des préjudices d image subits NB je demande à nouveau officiellement aux modérateurs de wikipédia de bien vouloir intervenir"
"Et puisque vous avez bien le droit de supprimer des discussions se trouvant sur votre page, voici ce que j y répondais au sujet de votre ton Au fait: «   lourdeur   », «   ridicule   », «   connerie   »... et ignorant en plus de ça, moi qui ne sait pas où se trouve Nazareth ! C est vous le premier à le demander en résumé de votre modification sur l article que je venais de créer (le Bon Samaritain)! Modérez vos propos ! Tout en n étant absolument pas croyant (c est évident), je vous respecte et ne me permettrais jamais de tels jugements de valeur sur vos écrits, donc, inévitablement, sur votre personne ! 2NiD ","Bon Noël Pautard ! T as qu à les envoyer chier tu arrêtes tes contributions orthographiques. Cordialement Mike Coppolano (discuter)  Oui, c est plus sage pour les fêtes de faire une pause sur les corrections. En passant il y a une demande de suppression de la page Wikipédia:Fautes de français. Bon Noël aussi.Pautard (discuter) "
"Ah ? Même si elle est moche, lourde, obsolète, mal foutue et qu elle pose des tonnes de problèmes ? — Poulpy (d) ","BORDEL, LE PREMIER PRINCIPE FONDATEUR OU QUE WIKIPÉDIA NE SOIT PAS AVEC UN JOURNAL N A RIEN À VOIR AVEC LE FAIT QU ON NE PUISSE PAS METTRE CE GENRE DE TRUCS SUR WIKIPÉDIA ! ON VA DEVOIR SUPPORTER CE GENRE D ARGUMENTS À LA CON PENDANT COMBIEN D ANNÉES, EXACTEMENT ? — "
"Modestie?? insultes??? vous qui traitiez naguère les bénévoles du projet sport de et encore ci-dessus de collectionneur d image incapable d encyclopédisme, qui méprisez toutes formes de collaboration, qui êtes en permanence remis en cause pour vos méthodes et votre suffisance, vous osez parler de honte... franchement. Gardez vos leçons Monsieur Caro, elles n abusent plus personne, hormis vous même. KAPour les intimes © ","Si j ai bien vu que tu as fait la démarche et auprès de plusieurs administrateurs, c en est d autant plus pathétique, je t imagine en train de pleurer comme une ptite p*p*te parce qu une fille a été méchante avec toi ( bah en général troller des débiles mentaux c est assez génial donc non tu m excuseras mais je ne me priverai pas de ce plaisir mon gros puceau! Penellope."
"Ou alors faire de  Pokémon  une page d homonymie. Ou renommer la présente page Pokémon (franchise), et la page  Pokémon  expliquerait ce que sont ces créatures que Sacha attrape. Mais bon, les Wikipédiens étalent de la marque déposée Nutella sur leurs tartines, c est normal. BOCTAOE. Ou pas. Barraki   Retiens ton souffle!   ","Quand on ne peut plus argumenter, on insulte, visiblement. Pour ce qui est de la mauvaise compréhension du français, je vois que vous n avez aucune leçon à me donner. Pour ce qui est de la mauvaise fois non plus. Je pense que nous n avons plus rien à nous dire, j ai horreur de parler à un mur, d autant plus quand ce mur n est pas présent sur wikipédia avec l objectif de participer au développement d une encyclopédie, mais dans celui de faire de la promotion. Ce que je suis loin d être le premier à vous reprocher. Mais il semble que vous ne soyez pas capable de comprendre ces reproches... David Berardan "
"Hey piti-graphiste-en-gomme-de-pin, tu dois être heureux qu on s adresse à toi en anglais! Si tu as besoin d aide pour comprendre, tu peux demander à ton codeur-chéri! Gnaf gnaf gnaf! FICHEMENT vôtre, Antaya @ - ",je note que pour faire « profil bas » la prochaine fois je lui dirai qu il n est qu un VISS (vandale incompétent sot et stupide) visiblement je prendrai aucun risque   amirite   ? 
" Hégesippe, dans la mesure où l intention est clairement affirmée de s attaquer à terme à l AdQ de l article FSCF qui se présente peu ou prou comme l ultime étape du processus engagé, y a-t-il une quelconque anomalie à en avertir dès maintenant celles et ceux qui l ont voté ? Merci de m éclaircir sur ce point. Tu remarqueras que la liste ci-dessus est strictement limitée à ce panel et je ne présage pas de leur sympathie éventuelle j informe. CordialementClaude PIARD (discuter) ","Dans la citation  在日ちょん、シナ人、日教組集団死ね！  à aucun endroit il n est marqué   Bandes de connards  ou  gauchistes . La phrase est clairement méprisante et insultante, mais la traduction est trompeuse."
" quand on est assez c... pour mourir comme ça, on ne mérite pas un article dans Wikipédia. A la limite, un prix Darwin (même pas le 1er). Allez, je ne vais pas être méchant en ne disant pas ce que je pense de ces gens-là ) On va leur offrir des bougies et une couverture pour l hiver. Panier. Gloran ","La dernière fois que je l ai fait, cela a été supprimé. JE VOUS LE RÉPÈTE VOUS NE CONNAISSEZ RIEN DU TOUT AU JEU ET VOUS JUGER DE CE QUI EST PERTINENT OU PAS (vous ou Mister Lalanne)! Il y a plus de 10 erreurs dans cette page, j en ai cité quelques unes, comment voulez-vous qu on les corrige si vous ne laissez pas le contributeur cité ces sources (qu elle soit son propre site web ou non, je ne vois pas en quoi cela gêne votre quotidien!!). Vous êtes dans une contradiction      INCROYABLE      ! De toute façon, je me refuse à toucher un seul mot de ce torchon. Gardez vos erreurs, vos idées reçues, vos légendes.......je n ai plus rien à ajouter. Pierre Leruisseau."
"Non, désolé, les  études de genre  ne sont pas des sources spécialisées sur l empire ottoman en général, ni sur Mehmed II en particulier. Je pense vraiment que les employer pour sourcer le passage concerné revient à tendre les bâtons pour se faire battre il me semble en outre que nous n en avons nul besoin et que ces passages peuvent parfaitement être sourcés avec des ouvrages historiques. Jean-Jacques Georges (Sonnez avant d entrer) ","Je chie sur Moïse et la Torah. Tous ensemble, boutons les hors de Wikipédia ! Abolition de cette religion élitiste et misérable ! Aux chiottes le judaïsme arriéré et criminel ! HDDTZUZDSQ "
"Un Tyran sanguinaire Castro ? Il n a fait que se défendre ! Elles sont belles vos analyses. Evidemment tout le monde sait que c est CUBA qui a imposé un embargo économique pendant 50 ans aux USA condamné périodiquement par l ONU. Tout le monde sait que c est CUBA qui a financé des attaques terroristes pendant 50 ans contre les USA. Qui a subi des attaques bactériologiques ? Qui a été attaqué à l étranger ? Les ambassades, les intérêts économiques etc... Qui a été victime de sanctions ? Et c est Castro le dictateur faite nous rire encore...","VOUS VERREZ BANDE DE POURRITURES QUE J AVAIS RAISON DEPUIS LE DÉPART ! MARYLOU CATHERINE ÉLODIE MÉLANIE NAMADIA NADINE SARA MARIE VANESSA MYRIAM BERNARD JULIEN BRICE PHILIPPE JAVIER UGO CHARLES MICKAËL THIERRY ANTHONY C est la vraie liste. Renseignez-vous un peu, à la fin !"
Peux-tu rétablir l article  vide  conflit de lois dans le temps (en cours de rédaction) Je mets les titres et rédige les paragraphes sous word - tu fais perdre de manière idiote du temps. Merci ,"Bjr. Merdouille de merdouille, çà fait un bon moment que j utilise ce code erroné. Il existe un outil de WP pour retrouver toutes le pages où je l ai inséré et corriger ainsi ma bourde ? Salsero35 ✍ "
"Bonjour à tous, On ne garde pas un article sur WP dans le seul but « de synthétiser toutes les informations sur Jamin, pour éviter de laisser le champ libre sur Internet à sa propagande orchestrée par Prodiris ». C est un nouveau motif pour rendre acceptable un article ? Un nouveau motif de de notoriété ? Et bien non, un article est acceptable parce qu il y a des sources secondaires pour traiter le sujet, les sources, toujours les sources, mais certainement pas pour cette raison. Nous laissons suffisamment le champ libre sur Internet à tous ceux qui ne s appellent pas Thierry Jamin pour ne pas être motivés par sa levée de fonds que cela soit pour « Alien Project » ou « Paititi 2017 » (toutes deux déjà largement faites). Au fait, pour la recherche Google, il faut mieux rechercher « gran paititi » que « site:granpaititi.com alien » et là bingo le site de Thierry Jamin arrive en tête. Cordialement -    Alaspada    (discuter) ","Bonjour, je viens de voir que tu ne fait pas ton devoir de wikipédien car tu abuse de la cnsure vis-a-vis de l article de l UPV Montpellier 3. JE t invites fortement à aller consulter les vidéos: http://www.dailymotion.com/SIRUV308/1 . J ai été présent ce jour là et même des étudiants ANTI-BLOCAGE on été  bastonnés  par les CRS... J attends donc ton commentaire pour expliquer ta censure inutile et idiote... Shymaraty "
